38516000,8.2985,0,2022-05-23 00:03:45.730501
38515000,0.0302,0,2022-05-23 00:03:45.730501
38514000,0.0505,0,2022-05-23 00:03:45.730501
38513000,0.0002,0,2022-05-23 00:03:45.730501
38512000,0.0557,0,2022-05-23 00:03:45.730501
38530000,0.0406,1,2022-05-23 00:03:45.730501
38531000,0.3057,1,2022-05-23 00:03:45.730501
38532000,0.0494,1,2022-05-23 00:03:45.730501
38533000,0.1287,1,2022-05-23 00:03:45.730501
38534000,0.6,1,2022-05-23 00:03:45.730501
